Input Direction,Column Index,Encoding Algorithm,Compress Algorithm,Encoding Time,Decoding Time,Compress Time,Uncompress Time,Points,Compressed Size,Compression Ratio
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/TY-Fuel/syndata_fuel0.csv,1,TS_2DIFF,UNCOMPRESSED,388955,325109,1332,1622,58531,55898.0,0.2387538227605885
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/TY-Fuel/syndata_fuel0.csv,1,RLE,UNCOMPRESSED,910752,359040,1208,1623,58531,46857.0,0.2001375339563651
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/TY-Fuel/syndata_fuel0.csv,1,SPRINTZ,UNCOMPRESSED,2951291,1028741,1588,1377,58531,47844.0,0.20435324870581428
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/TY-Fuel/syndata_fuel0.csv,1,GORILLA,UNCOMPRESSED,549281,3843,1457,1379,58531,49704.0,0.2122977567442892
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/TY-Fuel/syndata_fuel0.csv,1,RLBE,UNCOMPRESSED,40399897,1375069,4627,1627,58531,133758.0,0.5713126377475178
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/TY-Fuel/syndata_fuel0.csv,1,CHIMP,UNCOMPRESSED,874047,5972,1377,1624,58531,64719.0,0.2764304385710129
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/TY-Fuel/syndata_fuel0.csv,1,BUFF,UNCOMPRESSED,1573240,11773,1041,1244,58531,51231.0,0.21881994156942494
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/TY-Fuel/syndata_fuel1.csv,1,PLAIN,UNCOMPRESSED,670179,355326,1827,1375,58531,105618.0,0.4511199193589727
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/TY-Fuel/syndata_fuel1.csv,1,TS_2DIFF,UNCOMPRESSED,431813,366425,1835,1457,58531,74854.0,0.3197194648989419
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/TY-Fuel/syndata_fuel1.csv,1,RLE,UNCOMPRESSED,1057314,369470,1415,1957,58531,62878.0,0.26856708410927516
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/TY-Fuel/syndata_fuel1.csv,1,SPRINTZ,UNCOMPRESSED,3208317,1274105,1374,1752,58531,67313.0,0.28751003741606973
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/TY-Fuel/syndata_fuel1.csv,1,GORILLA,UNCOMPRESSED,667129,4057,1211,1672,58531,64648.0,0.2761271804684701
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/TY-Fuel/syndata_fuel1.csv,1,RLBE,UNCOMPRESSED,44327928,1512901,1037,1881,58531,149407.0,0.6381532862927343
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/TY-Fuel/syndata_fuel1.csv,1,CHIMP,UNCOMPRESSED,1121580,7687,1455,1289,58531,74825.0,0.3195955989133958
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/TY-Fuel/syndata_fuel1.csv,1,BUFF,UNCOMPRESSED,2645845,19954,1709,1166,58531,65864.0,0.28132100937964544
