Input Direction,Column Index,Encoding Algorithm,Compress Algorithm,Encoding Time,Decoding Time,Compress Time,Uncompress Time,Points,Compressed Size,Compression Ratio
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/Metro-Traffic/syndata_metro.csv,1,PLAIN,UNCOMPRESSED,681546,308836,1295,1413,48203,96349.0,0.49970437524635314
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/Metro-Traffic/syndata_metro.csv,1,TS_2DIFF,UNCOMPRESSED,386043,345377,1417,1665,48203,80898.0,0.41956932141153
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/Metro-Traffic/syndata_metro.csv,1,RLE,UNCOMPRESSED,802152,322569,1711,1581,48203,78534.0,0.4073086737340004
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/Metro-Traffic/syndata_metro.csv,1,SPRINTZ,UNCOMPRESSED,2920160,1013402,1704,1502,48203,80027.0,0.4150519677198519
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/Metro-Traffic/syndata_metro.csv,1,GORILLA,UNCOMPRESSED,665902,7156,1712,1123,48203,77013.0,0.39942016057091917
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/Metro-Traffic/syndata_metro.csv,1,RLBE,UNCOMPRESSED,33039711,1230655,1499,1922,48203,140402.0,0.7281808186212483
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/Metro-Traffic/syndata_metro.csv,1,CHIMP,UNCOMPRESSED,1048861,11099,1454,1665,48203,83765.0,0.4344387278800071
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/Metro-Traffic/syndata_metro.csv,1,BUFF,UNCOMPRESSED,3007997,41758,1420,1581,48203,78346.0,0.4063336306868871
