Input Direction,Column Index,Encoding Algorithm,Compress Algorithm,Encoding Time,Decoding Time,Compress Time,Uncompress Time,Points,Compressed Size,Compression Ratio
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/Vehicle-Charge/electric_vehicle_charging.csv,1,PLAIN,UNCOMPRESSED,158132,91603,7042,7336,3395,6681.0,0.49197349042709915
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/Vehicle-Charge/electric_vehicle_charging.csv,1,TS_2DIFF,UNCOMPRESSED,316280,171461,7045,8878,3395,5194.0,0.38247422680412346
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/Vehicle-Charge/electric_vehicle_charging.csv,1,RLE,UNCOMPRESSED,382692,142615,12419,8208,3395,5117.0,0.37680412371134026
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/Vehicle-Charge/electric_vehicle_charging.csv,1,SPRINTZ,UNCOMPRESSED,787153,268300,5332,5044,3395,5179.0,0.38136966126656807
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/Vehicle-Charge/electric_vehicle_charging.csv,1,GORILLA,UNCOMPRESSED,333440,9355,5199,5579,3395,5811.0,0.42790868924889497
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/Vehicle-Charge/electric_vehicle_charging.csv,1,RLBE,UNCOMPRESSED,7222156,150697,17831,8787,3395,11298.0,0.8319587628865992
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/Vehicle-Charge/electric_vehicle_charging.csv,1,CHIMP,UNCOMPRESSED,258651,8852,3085,4923,3395,5131.0,0.37783505154639135
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/Vehicle-Charge/electric_vehicle_charging.csv,1,BUFF,UNCOMPRESSED,270946,7200,1874,1047,3395,5109.0,0.37621502209131086
