Input Direction,Column Index,Encoding Algorithm,Compress Algorithm,Encoding Time,Decoding Time,Compress Time,Uncompress Time,Points,Compressed Size,Compression Ratio
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/TY-Transport/syndata_transport4.csv,1,TS_2DIFF,UNCOMPRESSED,221127,181899,1086,1746,29512,37682.0,0.31920913526700967
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/TY-Transport/syndata_transport4.csv,1,RLE,UNCOMPRESSED,515054,184197,1205,1711,29512,32930.0,0.27895432366495043
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/TY-Transport/syndata_transport4.csv,1,SPRINTZ,UNCOMPRESSED,1669512,586830,1502,1586,29512,37390.0,0.31673556519381996
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/TY-Transport/syndata_transport4.csv,1,GORILLA,UNCOMPRESSED,349689,1903,1667,1416,29512,39682.0,0.33615139604228716
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/TY-Transport/syndata_transport4.csv,1,RLBE,UNCOMPRESSED,27502594,840552,1791,1881,29512,94566.0,0.8010809162374628
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/TY-Transport/syndata_transport4.csv,1,CHIMP,UNCOMPRESSED,544029,3982,1745,1461,29512,37305.0,0.31601551911087006
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/TY-Transport/syndata_transport4.csv,1,BUFF,UNCOMPRESSED,1457755,9442,1791,750,29512,33217.0,0.2813855380862018
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/TY-Transport/syndata_transport6.csv,1,PLAIN,UNCOMPRESSED,260584,158454,1792,1873,34048,34048.0,0.25
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/TY-Transport/syndata_transport6.csv,1,TS_2DIFF,UNCOMPRESSED,235371,217442,1417,1289,34048,27495.0,0.2018841047932333
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/TY-Transport/syndata_transport6.csv,1,RLE,UNCOMPRESSED,2031779,1416807,2123,2087,34048,23491.0,0.17248443374060138
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/TY-Transport/syndata_transport6.csv,1,SPRINTZ,UNCOMPRESSED,3192626,1036478,1709,1995,34048,26157.0,0.1920597391917293
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/TY-Transport/syndata_transport6.csv,1,GORILLA,UNCOMPRESSED,598687,2754,3082,2249,34048,23645.0,0.17361519031954853
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/TY-Transport/syndata_transport6.csv,1,RLBE,UNCOMPRESSED,35072293,766385,1667,2750,34048,76894.0,0.5645999765037588
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/TY-Transport/syndata_transport6.csv,1,CHIMP,UNCOMPRESSED,450704,3382,1587,1580,34048,36154.0,0.2654634633458643
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/TY-Transport/syndata_transport6.csv,1,BUFF,UNCOMPRESSED,759965,4948,1620,1417,34048,25552.0,0.1876174812030073
