Input Direction,Column Index,Encoding Algorithm,Compress Algorithm,Encoding Time,Decoding Time,Compress Time,Uncompress Time,Points,Compressed Size,Compression Ratio
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/EPM-Education/epm_1.csv,1,SPRINTZ+FASTPFOR,NOCOMPRESSION,3256250.0,2488583.0,0,0,99999,159532,0.39883398833988337
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/EPM-Education/epm_0.csv,1,TS_2DIFF+FASTPFOR,NOCOMPRESSION,4100334.0,1772917.0,0,0,99999,201208,0.5030250302503025
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/EPM-Education/epm_0.csv,1,RLE+FASTPFOR,NOCOMPRESSION,6947084.0,1546416.0,0,0,99999,139796,0.34949349493494936
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/EPM-Education/epm_0.csv,1,SPRINTZ+FASTPFOR,NOCOMPRESSION,3281542.0,2486000.0,0,0,99999,161164,0.4029140291402914
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/EPM-Education/epm_2.csv,1,TS_2DIFF+PFOR,NOCOMPRESSION,1177458.0,445041.0,0,0,25224,50640,0.5019029495718363
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/EPM-Education/epm_2.csv,1,RLE+PFOR,NOCOMPRESSION,2192291.0,425250.0,0,0,25224,38188,0.3784887408817
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/EPM-Education/epm_2.csv,1,SPRINTZ+PFOR,NOCOMPRESSION,1239875.0,648625.0,0,0,25224,43088,0.4270535997462734
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/EPM-Education/epm_1.csv,1,TS_2DIFF+PFOR,NOCOMPRESSION,4858125.0,1660750.0,0,0,99999,198716,0.4967949679496795
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/EPM-Education/epm_1.csv,1,RLE+PFOR,NOCOMPRESSION,8682541.0,1757208.0,0,0,99999,146220,0.3655536555365554
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/EPM-Education/epm_1.csv,1,SPRINTZ+PFOR,NOCOMPRESSION,4598916.0,2508375.0,0,0,99999,164404,0.4110141101411014
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/EPM-Education/epm_0.csv,1,TS_2DIFF+PFOR,NOCOMPRESSION,4757542.0,1615750.0,0,0,99999,204764,0.5119151191511915
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/EPM-Education/epm_0.csv,1,RLE+PFOR,NOCOMPRESSION,8778958.0,1779750.0,0,0,99999,147096,0.3677436774367744
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/EPM-Education/epm_0.csv,1,SPRINTZ+PFOR,NOCOMPRESSION,4775208.0,2597666.0,0,0,99999,168916,0.4222942229422294
