Input Direction,Encoding Algorithm,Encoding Time,Decoding Time,Points,Compressed Size,Block Size,Compression Ratio
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/Cyber-Vehicle/syndata_vehicle3.csv,TS_2DIFF+BOS-H,1459110,235494,7280,11751.0,5,0.4035370879120879
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/Cyber-Vehicle/syndata_vehicle2.csv,TS_2DIFF+BOS-H,5140658,121180,7280,10040.0,13,0.3447802197802198
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/Cyber-Vehicle/syndata_vehicle2.csv,TS_2DIFF+BOS-H,4364777,138219,7280,10070.0,12,0.34581043956043955
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/Cyber-Vehicle/syndata_vehicle2.csv,TS_2DIFF+BOS-H,3326106,127044,7280,10225.0,11,0.35113324175824173
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/Cyber-Vehicle/syndata_vehicle2.csv,TS_2DIFF+BOS-H,2550202,122758,7280,10569.0,10,0.36294642857142856
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/Cyber-Vehicle/syndata_vehicle2.csv,TS_2DIFF+BOS-H,1870733,130360,7280,10685.0,9,0.36692994505494503
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/Cyber-Vehicle/syndata_vehicle2.csv,TS_2DIFF+BOS-H,1582112,145008,7280,11017.0,8,0.37833104395604394
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/Cyber-Vehicle/syndata_vehicle2.csv,TS_2DIFF+BOS-H,1610010,144180,7280,11662.0,7,0.40048076923076925
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/Cyber-Vehicle/syndata_vehicle2.csv,TS_2DIFF+BOS-H,1885857,167347,7280,12907.0,6,0.4432348901098901
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/Cyber-Vehicle/syndata_vehicle2.csv,TS_2DIFF+BOS-H,2468286,182959,7280,15649.0,5,0.5373969780219781
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/Cyber-Vehicle/syndata_vehicle4.csv,TS_2DIFF+BOS-H,482609,102887,7280,8223.0,13,0.28238324175824175
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/Cyber-Vehicle/syndata_vehicle4.csv,TS_2DIFF+BOS-H,546662,107810,7280,8248.0,12,0.28324175824175823
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/Cyber-Vehicle/syndata_vehicle4.csv,TS_2DIFF+BOS-H,607385,106352,7280,8299.0,11,0.28499313186813185
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/Cyber-Vehicle/syndata_vehicle4.csv,TS_2DIFF+BOS-H,671254,115895,7280,8305.0,10,0.2851991758241758
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/Cyber-Vehicle/syndata_vehicle4.csv,TS_2DIFF+BOS-H,731097,111137,7280,8341.0,9,0.28643543956043954
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/Cyber-Vehicle/syndata_vehicle4.csv,TS_2DIFF+BOS-H,813183,130497,7280,8422.0,8,0.289217032967033
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/Cyber-Vehicle/syndata_vehicle4.csv,TS_2DIFF+BOS-H,965661,138712,7280,8659.0,7,0.29735576923076923
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/Cyber-Vehicle/syndata_vehicle4.csv,TS_2DIFF+BOS-H,1219041,192924,7280,9794.0,6,0.3363324175824176
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/Cyber-Vehicle/syndata_vehicle4.csv,TS_2DIFF+BOS-H,1533666,221255,7280,12846.0,5,0.4411401098901099
