Input Direction,Encoding Algorithm,Encoding Time,Decoding Time,Points,Compressed Size,Block Size,Compression Ratio
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/TH-Climate/syndata_climate0.csv,TS_2DIFF+BOS-H,3236907,2052674,131746,76081.0,13,0.14437060707725471
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/TH-Climate/syndata_climate0.csv,TS_2DIFF+BOS-H,3553475,2061577,131746,74878.0,12,0.14208780532236273
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/TH-Climate/syndata_climate0.csv,TS_2DIFF+BOS-H,4126855,2094090,131746,74374.0,11,0.14113141954973965
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/TH-Climate/syndata_climate0.csv,TS_2DIFF+BOS-H,5653305,2175845,131746,74868.0,10,0.14206882941417576
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/TH-Climate/syndata_climate0.csv,TS_2DIFF+BOS-H,6260262,2206499,131746,76950.0,9,0.14601961349870204
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/TH-Climate/syndata_climate0.csv,TS_2DIFF+BOS-H,7788150,2316622,131746,82876.0,8,0.157264736690298
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/TH-Climate/syndata_climate0.csv,TS_2DIFF+BOS-H,10159245,2410794,131746,97487.0,7,0.18499043614227376
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/TH-Climate/syndata_climate0.csv,TS_2DIFF+BOS-H,13654954,2816762,131746,127278.0,6,0.24152156422206367
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/TH-Climate/syndata_climate0.csv,TS_2DIFF+BOS-H,17746335,4128408,131746,181100.0,5,0.34365369726595113
