Input Direction,Encoding Algorithm,Encoding Time,Decoding Time,Points,Compressed Size,Compression Ratio
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/Nifty-Stocks/syndata_stocks2.csv,RLE+BOS-O,4984882,306997,3710,9940.0,0.6698113207547169
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/Nifty-Stocks/syndata_stocks1.csv,RLE+BOS-O,2700003,161471,3710,7205.0,0.4855121293800539
